
2023/01/12 (09:07:28) | ===> btop++ v.1.2.13
2023/01/12 (09:07:28) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/12 (18:10:11) | ===> btop++ v.1.2.13
2023/01/12 (18:10:11) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/14 (22:51:31) | ===> btop++ v.1.2.13
2023/01/14 (22:51:31) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/16 (19:28:24) | ===> btop++ v.1.2.13
2023/01/16 (19:28:24) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/16 (19:46:26) | ===> btop++ v.1.2.13
2023/01/16 (19:46:26) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/17 (15:02:53) | ===> btop++ v.1.2.13
2023/01/17 (15:02:53) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/17 (18:08:59) | ===> btop++ v.1.2.13
2023/01/17 (18:08:59) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/19 (17:51:52) | ===> btop++ v.1.2.13
2023/01/19 (17:51:52) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/20 (18:04:44) | ===> btop++ v.1.2.13
2023/01/20 (18:04:44) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/21 (16:13:42) | ===> btop++ v.1.2.13
2023/01/21 (16:13:42) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/23 (17:56:02) | ===> btop++ v.1.2.13
2023/01/23 (17:56:02) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/23 (18:00:29) | ===> btop++ v.1.2.13
2023/01/23 (18:00:29) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/24 (18:03:31) | ===> btop++ v.1.2.13
2023/01/24 (18:03:31) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/25 (11:20:29) | ===> btop++ v.1.2.13
2023/01/25 (11:20:29) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/25 (11:28:19) | ===> btop++ v.1.2.13
2023/01/25 (11:28:19) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/25 (17:46:42) | ===> btop++ v.1.2.13
2023/01/25 (17:46:42) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/25 (17:53:33) | ===> btop++ v.1.2.13
2023/01/25 (17:53:33) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/25 (17:53:47) | ===> btop++ v.1.2.13
2023/01/25 (17:53:47) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/27 (17:53:29) | ===> btop++ v.1.2.13
2023/01/27 (17:53:29) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/01/31 (11:32:00) | ===> btop++ v.1.2.13
2023/01/31 (11:32:00) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/01 (12:44:19) | ===> btop++ v.1.2.13
2023/02/01 (12:44:19) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/06 (11:48:11) | ===> btop++ v.1.2.13
2023/02/06 (11:48:11) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/06 (17:34:09) | ===> btop++ v.1.2.13
2023/02/06 (17:34:09) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/07 (10:41:04) | ===> btop++ v.1.2.13
2023/02/07 (10:41:04) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/09 (11:18:06) | ===> btop++ v.1.2.13
2023/02/09 (11:18:06) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/09 (11:19:02) | ===> btop++ v.1.2.13
2023/02/09 (11:19:02) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/09 (11:22:16) | ===> btop++ v.1.2.13
2023/02/09 (11:22:16) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/09 (11:50:10) | ===> btop++ v.1.2.13
2023/02/09 (11:50:10) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/11 (09:48:50) | ===> btop++ v.1.2.13
2023/02/11 (09:48:50) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/13 (10:26:53) | ===> btop++ v.1.2.13
2023/02/13 (10:26:53) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/02/13 (17:45:16) | ===> btop++ v.1.2.13
2023/02/13 (17:45:16) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/02 (11:40:46) | ===> btop++ v.1.2.13
2023/03/02 (11:40:46) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/08 (03:52:22) | ===> btop++ v.1.2.13
2023/03/08 (03:52:22) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/08 (17:36:54) | ===> btop++ v.1.2.13
2023/03/08 (17:36:54) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/08 (22:47:03) | ===> btop++ v.1.2.13
2023/03/08 (22:47:03) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/09 (22:21:18) | ===> btop++ v.1.2.13
2023/03/09 (22:21:18) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/10 (00:55:54) | ===> btop++ v.1.2.13
2023/03/10 (00:55:54) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/15 (13:25:05) | ===> btop++ v.1.2.13
2023/03/15 (13:25:05) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:06:10) | ===> btop++ v.1.2.13
2023/03/16 (00:06:10) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:07:25) | ===> btop++ v.1.2.13
2023/03/16 (00:07:25) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:07:31) | ===> btop++ v.1.2.13
2023/03/16 (00:07:31) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:07:38) | ===> btop++ v.1.2.13
2023/03/16 (00:07:38) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:08:04) | ===> btop++ v.1.2.13
2023/03/16 (00:08:04) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2023/03/16 (00:10:02) | ===> btop++ v.1.2.13
2023/03/16 (00:10:02) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.
